158776.802411283,11413.4001469549,0.317764446772148,0.445038831519538,5108.90157521327
160218.687589835,11331.538469467,0.316196282214964,0.430505185857714,5145.10162216162
173725.536186189,11572.6493645294,0.339038895737328,0.424279888722946,5157.31681998407
156502.399096054,11217.9507391792,0.326944441137206,0.431611070188091,5243.57673674949
148270.754838762,11304.8410491374,0.318646503224057,0.442867434042844,5236.95431600099
153418.219103706,11470.5821997663,0.308319170450208,0.441469150482774,5159.47526668689
165793.023461963,11232.1465632389,0.32756618951778,0.428911123491238,5142.82347059955
169089.971948973,11376.3090973461,0.324797418520389,0.427735574238981,5277.79493708654
175342.477839444,11455.0586668893,0.306777768781506,0.425755004556466,5209.25629345247
152932.325092701,11431.6393794788,0.309214349184032,0.417408305903062,5206.60847937183
166885.136928646,11259.8720453701,0.33805949298422,0.4356157554337,5291.97311573572
163119.113864964,11354.02889485,0.321856343281464,0.419340017503923,5170.89642519322
157016.900492653,11326.7023483646,0.298107978466236,0.4271513140855,5224.40909157163
160431.079620462,11360.7040285315,0.3052961590689,0.427703548664702,5157.65908100536
159678.151353401,11387.8000234937,0.31011125786964,0.440680685566797,5252.23370639446
164723.66233853,11268.0150428115,0.333303688123532,0.412644850299527,5147.61657641629
166761.011270895,11501.5440047856,0.320707785789473,0.438218063109847,5206.98747282299
154857.164244403,11404.303036035,0.322990916890994,0.424909361140576,5315.10210253274
147487.493783444,11272.4704252555,0.321572655276523,0.424043274238123,5177.30314057806
167980.132206467,11384.3716282285,0.306468800477592,0.429052586606683,5154.28988316979
156821.294955116,11535.7566554935,0.333418062961456,0.435056841335249,5098.20743409226
167247.824337868,11445.5131415478,0.314839324426996,0.422393152984309,5124.71197590783
151127.618981581,11420.7954723824,0.3138187247126,0.423204344386233,5063.96303128039
147708.172985672,11357.6923566314,0.32362249023947,0.448207324525935,5140.80473223542
171892.47538779,11313.6305933834,0.320775472181778,0.431889886382535,5127.46008266652
171065.267146218,11386.1540135216,0.316955259217096,0.425496989116944,5131.41019945398
184826.70792025,11298.4827216296,0.32595645619273,0.446974720837883,5236.32422591387
170237.400199964,11324.5441778929,0.335925660061833,0.442085170851042,5179.00194868478
145278.857745761,11512.6520020178,0.32462764438159,0.42201287386529,5176.34668426423
161503.206541352,11495.7122638403,0.314607674725801,0.404971887307534,5220.84139861356
183925.7490438,11451.8143029977,0.311743991656318,0.434478920190354,5070.35008941938
160586.133169918,11527.6827205607,0.319456978682214,0.439353292063977,5187.97377917461
170856.527758767,11279.6991721711,0.300410798533161,0.418863197744391,5133.81138300925
146783.316005434,11370.5684227559,0.331985516056424,0.415288435630514,5130.34382705536
179330.592782893,11400.4802335543,0.324344301010207,0.43239980868451,5184.65290780285
173160.726534036,11517.3990611239,0.311359066680913,0.432558568493905,5252.44419595592
162634.848920298,11407.5179585025,0.322526660203373,0.430195982588015,5087.13849041566
157958.122281253,11344.6590659422,0.305000377476141,0.409717585678295,5192.7767447375
155350.50120817,11433.9517021739,0.331487477970089,0.434102073377532,5265.42420101535
166076.63575732,11478.9689823381,0.319667365812942,0.443744305144342,5088.41691883182
141214.727277655,11390.3565191473,0.322636575496275,0.440354932943106,5116.2924634676
155549.325705583,11235.0852059868,0.323488010773425,0.417836047406669,5164.03029924888
172551.457962171,11526.8584111408,0.326391914205042,0.426898091259784,5263.35736000577
161788.224834981,11176.4804551697,0.317229265787507,0.423515472393923,5168.10426434871
158487.105100867,11374.8967570961,0.307386667967079,0.43121074446061,5112.6705194725
159806.312551466,11257.13551876,0.320336258822986,0.433135949029413,5180.8715953464
155086.533309849,11338.7848853394,0.303858430787514,0.425263152498087,5183.74843844936
173932.161377054,11472.7390864787,0.327808492659478,0.436967454702736,5152.64405190764
178343.538590578,11294.4846574406,0.302673418582584,0.436505040245706,4980.90675195018
161124.194042662,11490.2863412502,0.33693642991967,0.436279709020982,5198.82247553939
180413.67156967,11424.6453196785,0.328362089326675,0.426439601257741,5168.6211565005
158283.928033512,11338.6202621578,0.335235815078049,0.417151449524956,5143.17385307482
157844.356511235,11300.3052369738,0.322064743637898,0.434278847387927,5032.8944687254
151949.262757507,11307.0953859592,0.31222006274835,0.455288069832042,5135.6194413157
151502.795313137,11442.9261584782,0.31315089649896,0.42062883542602,5105.57322713254
168703.084140585,11116.2586945122,0.32916643580317,0.418337754486857,5091.94247052938
166493.51389537,11417.6181731208,0.344060546558507,0.442743991976204,5229.09937895126
161285.025934781,11397.2031826223,0.316886785226165,0.428667525231092,5148.9236983696
168250.278752084,11437.1023271514,0.328779046556691,0.439152842209924,5022.26228724156
160896.896999383,11556.0072328326,0.309168125431786,0.43773845524972,5138.79379097625
162014.631270532,11343.5492522734,0.324008783880018,0.421666972623735,5222.82698345963
152312.704856605,11311.410586051,0.318893743883233,0.423643029763955,5082.6441669833
163280.338280081,11486.5850473563,0.327257274707857,0.416506441770696,5270.87061625844
150091.290784821,11463.8639492104,0.313532002390692,0.432963191131536,5120.5725469594
146170.039670802,11355.9247168426,0.308035315015075,0.436082422581888,5125.81607161656
165569.713421714,11240.6083110731,0.31984620079116,0.429875487373123,5094.55067646195
163663.035347636,11380.2390987294,0.324961887808925,0.41373422941132,5216.13947592816
153084.016042187,11281.6838747649,0.309964633117368,0.451362704518742,5051.77790335044
157153.103550737,11379.0399570904,0.320161914937769,0.429576654086015,5294.43901203193
164188.277902082,11329.5684459938,0.32574950407187,0.425973539064737,5077.23892232877
162408.130196902,11316.613015605,0.330240112511804,0.420949021772251,5114.89326374492
149252.636073131,11427.1044245975,0.316095883968019,0.433355676608257,5194.99297390825
150947.573852746,11365.094347912,0.318484511860866,0.431350920350138,5075.76720236014
133882.797567124,11450.369127429,0.332563528078803,0.435481166226731,5172.10942088445
157424.964481681,11286.6082672,0.326668424038781,0.420229287282341,5201.46105566186
159065.122249705,11410.2113815349,0.312322327407222,0.427424169038044,5284.92085031762
150506.487857554,11169.0967504401,0.329729619462331,0.419675875995981,5203.60847197546
164980.103852031,11457.6118145481,0.315347009243353,0.438750497152982,5211.38299607434
143491.441099477,11412.6659364125,0.314179327689037,0.426324774935994,5152.0655857233
148796.288894545,11553.6773982678,0.293600358934385,0.424588259891454,5107.98643319714
