160555.360482257,11413.4001469549,0.317764446772148,0.445038831519538,5108.90157521327
160843.737517967,11331.538469467,0.316196282214964,0.430505185857714,5145.10162216162
163545.107237238,11572.6493645294,0.339038895737328,0.424279888722946,5157.31681998407
160100.479819211,11217.9507391792,0.326944441137206,0.431611070188091,5243.57673674949
158454.150967752,11304.8410491374,0.318646503224057,0.442867434042844,5236.95431600099
159483.643820741,11470.5821997663,0.308319170450208,0.441469150482774,5159.47526668689
161958.604692393,11232.1465632389,0.32756618951778,0.428911123491238,5142.82347059955
162617.994389795,11376.3090973461,0.324797418520389,0.427735574238981,5277.79493708654
163868.495567889,11455.0586668893,0.306777768781506,0.425755004556466,5209.25629345247
159386.46501854,11431.6393794788,0.309214349184032,0.417408305903062,5206.60847937183
162177.027385729,11259.8720453701,0.33805949298422,0.4356157554337,5291.97311573572
161423.822772993,11354.02889485,0.321856343281464,0.419340017503923,5170.89642519322
160203.380098531,11326.7023483646,0.298107978466236,0.4271513140855,5224.40909157163
160886.215924092,11360.7040285315,0.3052961590689,0.427703548664702,5157.65908100536
160735.63027068,11387.8000234937,0.31011125786964,0.440680685566797,5252.23370639446
161744.732467706,11268.0150428115,0.333303688123532,0.412644850299527,5147.61657641629
162152.202254179,11501.5440047856,0.320707785789473,0.438218063109847,5206.98747282299
159771.432848881,11404.303036035,0.322990916890994,0.424909361140576,5315.10210253274
158297.498756689,11272.4704252555,0.321572655276523,0.424043274238123,5177.30314057806
162396.026441293,11384.3716282285,0.306468800477592,0.429052586606683,5154.28988316979
160164.258991023,11535.7566554935,0.333418062961456,0.435056841335249,5098.20743409226
162249.564867574,11445.5131415478,0.314839324426996,0.422393152984309,5124.71197590783
159025.523796316,11420.7954723824,0.3138187247126,0.423204344386233,5063.96303128039
158341.634597134,11357.6923566314,0.32362249023947,0.448207324525935,5140.80473223542
163178.495077558,11313.6305933834,0.320775472181778,0.431889886382535,5127.46008266652
163013.053429244,11386.1540135216,0.316955259217096,0.425496989116944,5131.41019945398
165765.34158405,11298.4827216296,0.32595645619273,0.446974720837883,5236.32422591387
162847.480039993,11324.5441778929,0.335925660061833,0.442085170851042,5179.00194868478
157855.771549152,11512.6520020178,0.32462764438159,0.42201287386529,5176.34668426423
161100.64130827,11495.7122638403,0.314607674725801,0.404971887307534,5220.84139861356
165585.14980876,11451.8143029977,0.311743991656318,0.434478920190354,5070.35008941938
160917.226633984,11527.6827205607,0.319456978682214,0.439353292063977,5187.97377917461
162971.305551753,11279.6991721711,0.300410798533161,0.418863197744391,5133.81138300925
