146576.802411283,9223.4001469549,0.337764446772148,0.455038831519538,4998.90157521327
148018.687589835,9141.53846946696,0.336196282214964,0.440505185857714,5035.10162216162
161525.536186189,9382.64936452937,0.359038895737329,0.434279888722946,5047.31681998407
144302.399096054,9027.95073917917,0.346944441137206,0.441611070188091,5133.57673674949
136070.754838762,9114.84104913744,0.338646503224057,0.452867434042844,5126.95431600099
141218.219103706,9280.58219976633,0.328319170450208,0.451469150482774,5049.47526668689
153593.023461963,9042.14656323888,0.34756618951778,0.438911123491238,5032.82347059955
156889.971948973,9186.30909734606,0.344797418520389,0.437735574238981,5167.79493708654
163142.477839444,9265.05866688933,0.326777768781506,0.435755004556466,5099.25629345247
140732.325092701,9241.63937947879,0.329214349184032,0.427408305903062,5096.60847937183
154685.136928646,9069.87204537013,0.35805949298422,0.4456157554337,5181.97311573572
150919.113864964,9164.02889485001,0.341856343281464,0.429340017503923,5060.89642519322
144816.900492653,9136.70234836456,0.318107978466236,0.4371513140855,5114.40909157163
148231.079620462,9170.70402853153,0.3252961590689,0.437703548664702,5047.65908100536
147478.151353401,9197.80002349374,0.33011125786964,0.450680685566797,5142.23370639446
152523.66233853,9078.01504281151,0.353303688123532,0.422644850299527,5037.61657641629
154561.011270895,9311.54400478564,0.340707785789473,0.448218063109847,5096.98747282299
142657.164244403,9214.30303603496,0.342990916890994,0.434909361140576,5205.10210253274
135287.493783444,9082.47042525554,0.341572655276523,0.434043274238123,5067.30314057806
155780.132206467,9194.37162822848,0.326468800477592,0.439052586606683,5044.28988316979
144621.294955116,9345.75665549349,0.353418062961456,0.445056841335249,4988.20743409226
155047.824337868,9255.51314154784,0.334839324426996,0.432393152984309,5014.71197590783
138927.618981581,9230.7954723824,0.3338187247126,0.433204344386233,4953.96303128039
135508.172985672,9167.69235663137,0.34362249023947,0.458207324525935,5030.80473223542
159692.47538779,9123.63059338341,0.340775472181778,0.441889886382535,5017.46008266652
158865.267146218,9196.15401352157,0.336955259217096,0.435496989116944,5021.41019945398
172626.70792025,9108.48272162963,0.34595645619273,0.456974720837883,5126.32422591387
158037.400199964,9134.54417789294,0.355925660061833,0.452085170851042,5069.00194868478
133078.857745761,9322.65200201783,0.34462764438159,0.43201287386529,5066.34668426423
149303.206541352,9305.71226384025,0.334607674725801,0.414971887307534,5110.84139861356
171725.7490438,9261.81430299767,0.331743991656318,0.444478920190354,4960.35008941938
148386.133169918,9337.68272056074,0.339456978682214,0.449353292063977,5077.97377917461
158656.527758767,9089.69917217111,0.320410798533161,0.428863197744391,5023.81138300925
134583.316005434,9180.56842275594,0.351985516056424,0.425288435630514,5020.34382705536
